Phi[deg],Theta[deg],RealizedGainTotal
-168,158,0.733519
-166,158,0.731339
-164,158,0.728005
-162,158,0.723542
-160,158,0.717986
-158,158,0.711389
-156,158,0.703812
-154,158,0.695328
-152,158,0.686016
-150,158,0.675964
-148,158,0.665263
-146,158,0.654009
-144,158,0.642299
-142,158,0.63023
-140,158,0.6179
-138,158,0.605403
-136,158,0.592829
-134,158,0.580265
-132,158,0.567794
-130,158,0.555491
-128,158,0.543426
-126,158,0.531664
-124,158,0.520262
-122,158,0.509272
-120,158,0.498739
-118,158,0.488703
-116,158,0.479198
-114,158,0.470252
-112,158,0.461892
-110,158,0.454137
-108,158,0.447006
-106,158,0.440514
-104,158,0.434673
-102,158,0.429496
-100,158,0.424992
-98,158,0.421173
-96,158,0.418048
-94,158,0.415628
-92,158,0.413923
-90,158,0.412947
-88,158,0.412711
-86,158,0.413228
-84,158,0.414514
-82,158,0.416582
-80,158,0.419447
-78,158,0.423123
-76,158,0.427622
-74,158,0.432955
-72,158,0.439131
-70,158,0.446155
-68,158,0.454028
-66,158,0.462745
-64,158,0.472297
-62,158,0.482669
-60,158,0.493836
-58,158,0.505768
-56,158,0.518425
-54,158,0.53176
-52,158,0.545717
-50,158,0.560229
-48,158,0.575223
-46,158,0.590617
-44,158,0.60632
-42,158,0.622236
-40,158,0.63826
-38,158,0.654284
-36,158,0.670196
-34,158,0.68588
-32,158,0.70122
-30,158,0.716099
-28,158,0.730405
-26,158,0.744026
-24,158,0.756857
-22,158,0.768802
-20,158,0.77977
-18,158,0.789684
-16,158,0.798475
-14,158,0.806089
-12,158,0.812487
-10,158,0.817641
-8,158,0.821541
-6,158,0.824193
-4,158,0.825618
-2,158,0.825851
0,158,0.824944
2,158,0.822962
4,158,0.819984
6,158,0.816101
8,158,0.811411
10,158,0.806026
12,158,0.800058
14,158,0.793629
16,158,0.786861
18,158,0.779875
20,158,0.772792
22,158,0.765727
24,158,0.758792
26,158,0.752089
28,158,0.74571
30,158,0.739738
32,158,0.734243
34,158,0.729285
36,158,0.724907
38,158,0.721141
40,158,0.718004
42,158,0.715502
44,158,0.713627
46,158,0.712357
48,158,0.711662
50,158,0.7115
52,158,0.711821
54,158,0.712566
56,158,0.713672
58,158,0.71507
60,158,0.716687
62,158,0.718448
64,158,0.720277
66,158,0.722101
68,158,0.723846
70,158,0.725442
72,158,0.726822
74,158,0.727925
76,158,0.728694
78,158,0.729079
80,158,0.729036
82,158,0.728529
84,158,0.727527
86,158,0.726008
88,158,0.723959
90,158,0.721373
92,158,0.718251
94,158,0.714602
96,158,0.710443
98,158,0.705798
100,158,0.7007
102,158,0.695187
104,158,0.689306
106,158,0.68311
108,158,0.676659
110,158,0.670018
112,158,0.663258
114,158,0.656457
116,158,0.649693
118,158,0.643051
120,158,0.636617
122,158,0.630477
124,158,0.624719
126,158,0.619429
128,158,0.61469
130,158,0.61058
132,158,0.607172
134,158,0.604533
136,158,0.602718
138,158,0.601773
140,158,0.601732
142,158,0.602617
144,158,0.604435
146,158,0.607178
148,158,0.610822
150,158,0.61533
152,158,0.620647
154,158,0.626705
156,158,0.633421
158,158,0.640699
160,158,0.648432
162,158,0.656503
164,158,0.664787
166,158,0.673154
168,158,0.68147
170,158,0.689599
172,158,0.697408
174,158,0.704765
176,158,0.711547
178,158,0.717637
180,158,0.722928
-180,160,0.762043
-178,160,0.766678
-176,160,0.770418
-174,160,0.773204
-172,160,0.77499
-170,160,0.775743
-168,160,0.775443
-166,160,0.774083
-164,160,0.771669
-162,160,0.768219
-160,160,0.763762
-158,160,0.758339
-156,160,0.752001
-154,160,0.744806
-152,160,0.736823
-150,160,0.728124
-148,160,0.718788
-146,160,0.708896
-144,160,0.698534
-142,160,0.687786
-140,160,0.67674
-138,160,0.665479
-136,160,0.654088
-134,160,0.642645
-132,160,0.631229
-130,160,0.619911
-128,160,0.60876
-126,160,0.59784
-124,160,0.58721
-122,160,0.576923
-120,160,0.567027
-118,160,0.557568
-116,160,0.548584
-114,160,0.540111
-112,160,0.532179
-110,160,0.524815
-108,160,0.518044
-106,160,0.511888
-104,160,0.506364
-102,160,0.50149
-100,160,0.497282
-98,160,0.493752
-96,160,0.490915
-94,160,0.488781
-92,160,0.487364
-90,160,0.486673
-88,160,0.486718
-86,160,0.487511
-84,160,0.489059
-82,160,0.491371
-80,160,0.494455
-78,160,0.498314
-76,160,0.502954
-74,160,0.508374
-72,160,0.514573
-70,160,0.521546
-68,160,0.529282
-66,160,0.537767
-64,160,0.546983
-62,160,0.556904
-60,160,0.5675
-58,160,0.578733
-56,160,0.590559
-54,160,0.602929
-52,160,0.615784
-50,160,0.629061
-48,160,0.642688
-46,160,0.656588
-44,160,0.67068
-42,160,0.684874
-40,160,0.69908
-38,160,0.713201
-36,160,0.727138
-34,160,0.740794
-32,160,0.754067
-30,160,0.76686
-28,160,0.779076
-26,160,0.790623
-24,160,0.801414
-22,160,0.811367
-20,160,0.82041
-18,160,0.828478
-16,160,0.835517
-14,160,0.841483
-12,160,0.846345
-10,160,0.850083
-8,160,0.852691
-6,160,0.854173
-4,160,0.854551
-2,160,0.853854
0,160,0.852128
2,160,0.849427
4,160,0.845819
6,160,0.841379
8,160,0.836191
10,160,0.830346
12,160,0.823941
14,160,0.817077
16,160,0.809856
18,160,0.802381
20,160,0.794754
22,160,0.787075
24,160,0.779437
26,160,0.771932
28,160,0.764639
30,160,0.757635
32,160,0.750983
34,160,0.744739
36,160,0.738948
38,160,0.733645
40,160,0.728854
42,160,0.724587
44,160,0.720849
46,160,0.717631
48,160,0.714918
50,160,0.712686
52,160,0.710901
54,160,0.709526
56,160,0.708514
58,160,0.707817
60,160,0.707382
62,160,0.707153
64,160,0.707074
66,160,0.707087
68,160,0.707135
70,160,0.707163
72,160,0.707119
74,160,0.706953
76,160,0.70662
78,160,0.706078
80,160,0.705291
82,160,0.704229
84,160,0.702866
86,160,0.701185
88,160,0.699172
90,160,0.696823
92,160,0.694138
94,160,0.691125
96,160,0.687798
98,160,0.684178
100,160,0.680291
102,160,0.676172
104,160,0.671859
106,160,0.667398
108,160,0.662838
110,160,0.658234
112,160,0.653645
114,160,0.649133
116,160,0.644764
118,160,0.640605
120,160,0.636724
122,160,0.633188
124,160,0.630066
126,160,0.627423
128,160,0.625319
130,160,0.623813
132,160,0.622956
134,160,0.622792
136,160,0.623358
138,160,0.624681
140,160,0.626779
142,160,0.629658
144,160,0.633313
146,160,0.637727
148,160,0.64287
150,160,0.648702
152,160,0.655169
154,160,0.662206
156,160,0.669737
158,160,0.677677
160,160,0.685931
162,160,0.694399
164,160,0.702974
166,160,0.711543
168,160,0.719995
170,160,0.728214
172,160,0.73609
174,160,0.743511
176,160,0.750374
178,160,0.756581
180,160,0.762043
-180,162,0.799594
-178,162,0.804335
-176,162,0.808283
-174,162,0.811388
-172,162,0.813614
-170,162,0.814932
-168,162,0.815324
-166,162,0.814783
-164,162,0.813311
-162,162,0.810921
-160,162,0.807636
-158,162,0.803487
-156,162,0.798513
-154,162,0.792761
-152,162,0.786286
-150,162,0.779146
-148,162,0.771406
-146,162,0.763133
-144,162,0.754399
-142,162,0.745276
-140,162,0.735836
-138,162,0.726155
-136,162,0.716303
-134,162,0.706353
-132,162,0.696374
-130,162,0.686431
-128,162,0.67659
-126,162,0.666909
-124,162,0.657446
-122,162,0.648253
-120,162,0.639379
-118,162,0.63087
-116,162,0.622766
-114,162,0.615106
-112,162,0.607924
-110,162,0.60125
-108,162,0.595113
-106,162,0.589538
-104,162,0.584547
-102,162,0.580161
-100,162,0.576396
-98,162,0.57327
-96,162,0.570797
-94,162,0.56899
-92,162,0.567858
-90,162,0.567414
-88,162,0.567663
-86,162,0.568614
-84,162,0.570271
-82,162,0.572638
-80,162,0.575715
-78,162,0.579503
-76,162,0.583996
-74,162,0.58919
-72,162,0.595074
-70,162,0.601636
-68,162,0.60886
-66,162,0.616723
-64,162,0.625203
-62,162,0.634268
-60,162,0.643884
-58,162,0.654011
-56,162,0.664604
-54,162,0.675614
-52,162,0.686984
-50,162,0.698655
-48,162,0.710562
-46,162,0.722635
-44,162,0.734801
-42,162,0.746983
-40,162,0.759103
-38,162,0.771078
-36,162,0.782825
-34,162,0.794262
-32,162,0.805306
-30,162,0.815876
-28,162,0.825893
-26,162,0.835284
-24,162,0.843977
-22,162,0.851908
-20,162,0.85902
-18,162,0.865261
-16,162,0.870589
-14,162,0.874971
-12,162,0.878382
-10,162,0.880808
-8,162,0.882247
-6,162,0.882702
-4,162,0.882193
-2,162,0.880744
0,162,0.878392
2,162,0.875182
4,162,0.871169
6,162,0.866414
8,162,0.860984
10,162,0.854954
12,162,0.848401
14,162,0.841408
16,162,0.834057
18,162,0.826432
20,162,0.818618
22,162,0.810697
24,162,0.802746
26,162,0.794842
28,162,0.787055
30,162,0.779449
32,162,0.772081
34,162,0.765003
36,162,0.758258
38,162,0.75188
40,162,0.745897
42,162,0.740328
44,162,0.735185
46,162,0.730469
48,162,0.726179
50,162,0.722302
52,162,0.718821
54,162,0.715715
56,162,0.712956
58,162,0.710511
60,162,0.708347
62,162,0.706425
64,162,0.704706
66,162,0.70315
68,162,0.701717
70,162,0.700368
72,162,0.699063
74,162,0.697766
76,162,0.696445
78,162,0.695067
80,162,0.693607
82,162,0.69204
84,162,0.690349
86,162,0.68852
88,162,0.686543
90,162,0.684414
92,162,0.682135
94,162,0.679712
96,162,0.677156
98,162,0.674485
100,162,0.671721
102,162,0.668889
104,162,0.66602
106,162,0.663151
108,162,0.660319
110,162,0.657568
112,162,0.654943
114,162,0.65249
116,162,0.650259
118,162,0.6483
120,162,0.646663
122,162,0.645397
124,162,0.644549
126,162,0.644165
128,162,0.644288
130,162,0.644954
132,162,0.646196
134,162,0.64804
136,162,0.650507
138,162,0.653608
140,162,0.657348
142,162,0.661722
144,162,0.666717
146,162,0.67231
148,162,0.678469
150,162,0.685152
152,162,0.692311
154,162,0.699885
156,162,0.707809
158,162,0.71601
160,162,0.724406
162,162,0.732914
164,162,0.741445
166,162,0.749907
168,162,0.758208
170,162,0.766254
172,162,0.773954
174,162,0.781221
176,162,0.787968
178,162,0.794116
180,162,0.799594
-180,164,0.835081
-178,164,0.839783
-176,164,0.843808
-174,164,0.847119
-172,164,0.849684
-170,164,0.851481
-168,164,0.852494
-166,164,0.852717
-164,164,0.852149
-162,164,0.850799
-160,164,0.848683
-158,164,0.845825
-156,164,0.842253
-154,164,0.838004
-152,164,0.833118
-150,164,0.827643
-148,164,0.821627
-146,164,0.815126
-144,164,0.808194
-142,164,0.800892
-140,164,0.793279
-138,164,0.785416
-136,164,0.777363
-134,164,0.769181
-132,164,0.760929
-130,164,0.752664
-128,164,0.744444
-126,164,0.736322
-124,164,0.728348
-122,164,0.720573
-120,164,0.713041
-118,164,0.705797
-116,164,0.69888
-114,164,0.692327
-112,164,0.686174
-110,164,0.68045
-108,164,0.675186
-106,164,0.670408
-104,164,0.666138
-102,164,0.662399
-100,164,0.659208
-98,164,0.656583
-96,164,0.654539
-94,164,0.653086
-92,164,0.652236
-90,164,0.651998
-88,164,0.652376
-86,164,0.653376
-84,164,0.655
-82,164,0.657247
-80,164,0.660114
-78,164,0.663597
-76,164,0.667688
-74,164,0.672376
-72,164,0.677647
-70,164,0.683485
-68,164,0.68987
-66,164,0.696777
-64,164,0.70418
-62,164,0.712047
-60,164,0.720343
-58,164,0.72903
-56,164,0.738064
-54,164,0.7474
-52,164,0.756986
-50,164,0.76677
-48,164,0.776694
-46,164,0.786698
-44,164,0.796721
-42,164,0.806698
-40,164,0.816564
-38,164,0.82625
-36,164,0.835691
-34,164,0.844819
-32,164,0.853568
-30,164,0.861875
-28,164,0.869678
-26,164,0.876919
-24,164,0.883543
-22,164,0.889501
-20,164,0.894749
-18,164,0.899248
-16,164,0.902967
-14,164,0.90588
-12,164,0.907971
-10,164,0.909229
-8,164,0.909652
-6,164,0.909247
-4,164,0.908027
-2,164,0.906012
0,164,0.903232
2,164,0.899722
4,164,0.895523
6,164,0.890685
8,164,0.885258
10,164,0.879301
12,164,0.872875
14,164,0.866043
16,164,0.85887
18,164,0.851423
20,164,0.843767
22,164,0.835968
24,164,0.828089
26,164,0.820192
28,164,0.812334
30,164,0.80457
32,164,0.796948
34,164,0.789513
36,164,0.782305
38,164,0.775356
40,164,0.768696
42,164,0.762345
44,164,0.756319
46,164,0.750631
48,164,0.745283
50,164,0.740278
52,164,0.735608
54,164,0.731265
56,164,0.727236
58,164,0.723505
60,164,0.72005
62,164,0.716851
64,164,0.713884
66,164,0.711124
68,164,0.708546
70,164,0.706125
72,164,0.703836
74,164,0.701655
76,164,0.69956
78,164,0.69753
80,164,0.695549
82,164,0.6936
84,164,0.691672
86,164,0.689756
88,164,0.687845
90,164,0.685938
92,164,0.684037
94,164,0.682147
96,164,0.680277
98,164,0.67844
100,164,0.676652
102,164,0.674932
104,164,0.673304
106,164,0.671792
108,164,0.670425
110,164,0.669232
112,164,0.668245
114,164,0.667497
116,164,0.667021
118,164,0.666852
120,164,0.667021
122,164,0.667561
124,164,0.668503
126,164,0.669874
128,164,0.671698
130,164,0.673998
132,164,0.676789
134,164,0.680084
136,164,0.68389
138,164,0.688207
140,164,0.693031
142,164,0.698349
144,164,0.704143
146,164,0.710388
148,164,0.717053
150,164,0.724098
152,164,0.731479
154,164,0.739146
156,164,0.747042
158,164,0.755106
160,164,0.763274
162,164,0.771477
164,164,0.779643
166,164,0.787702
168,164,0.795578
170,164,0.803199
172,164,0.810495
174,164,0.817394
176,164,0.823832
178,164,0.829747
180,164,0.835081
-180,166,0.868027
-178,166,0.872542
-176,166,0.876504
-174,166,0.879886
-172,166,0.882663
-170,166,0.884818
-168,166,0.886338
-166,166,0.887218
-164,166,0.887455
-162,166,0.887057
-160,166,0.886032
-158,166,0.884398
-156,166,0.882174
-154,166,0.879388
-152,166,0.876069
-150,166,0.872251
-148,166,0.867972
-146,166,0.863272
-144,166,0.858195
-142,166,0.852785
-140,166,0.847088
-138,166,0.841153
-136,166,0.835028
-134,166,0.82876
-132,166,0.822399
-130,166,0.815991
-128,166,0.809583
-126,166,0.803221
-124,166,0.796947
-122,166,0.790805
-120,166,0.784835
-118,166,0.779074
-116,166,0.773559
-114,166,0.768323
-112,166,0.763398
-110,166,0.758814
-108,166,0.754598
-106,166,0.750773
-104,166,0.747363
-102,166,0.744387
-100,166,0.741863
-98,166,0.739808
-96,166,0.738233
-94,166,0.737152
-92,166,0.736572
-90,166,0.7365
-88,166,0.736941
-86,166,0.737898
-84,166,0.739369
-82,166,0.741354
-80,166,0.743848
-78,166,0.746842
-76,166,0.750328
-74,166,0.754293
-72,166,0.758723
-70,166,0.763598
-68,166,0.7689
-66,166,0.774604
-64,166,0.780683
-62,166,0.78711
-60,166,0.79385
-58,166,0.80087
-56,166,0.808132
-54,166,0.815596
-52,166,0.823217
-50,166,0.830952
-48,166,0.838754
-46,166,0.846572
-44,166,0.854358
-42,166,0.862059
-40,166,0.869623
-38,166,0.876999
-36,166,0.884134
-34,166,0.890977
-32,166,0.897478
-30,166,0.903588
-28,166,0.909262
-26,166,0.914455
-24,166,0.919128
-22,166,0.923244
-20,166,0.926771
-18,166,0.929681
-16,166,0.931951
-14,166,0.933565
-12,166,0.934509
-10,166,0.934777
-8,166,0.934369
-6,166,0.933288
-4,166,0.931547
-2,166,0.929159
0,166,0.926148
2,166,0.92254
4,166,0.918365
6,166,0.913659
8,166,0.908461
10,166,0.902814
12,166,0.896763
14,166,0.890355
16,166,0.88364
18,166,0.876667
20,166,0.869486
22,166,0.862148
24,166,0.854701
26,166,0.847194
28,166,0.839671
30,166,0.832176
32,166,0.82475
34,166,0.81743
36,166,0.81025
38,166,0.803239
40,166,0.796426
42,166,0.78983
44,166,0.783473
46,166,0.777367
48,166,0.771523
50,166,0.76595
52,166,0.760649
54,166,0.755622
56,166,0.750866
58,166,0.746376
60,166,0.742144
62,166,0.738161
64,166,0.734415
66,166,0.730896
68,166,0.72759
70,166,0.724483
72,166,0.721564
74,166,0.718818
76,166,0.716234
78,166,0.713802
80,166,0.71151
82,166,0.709351
84,166,0.707319
86,166,0.705408
88,166,0.703617
90,166,0.701945
92,166,0.700395
94,166,0.69897
96,166,0.697678
98,166,0.696527
100,166,0.695529
102,166,0.694696
104,166,0.694044
106,166,0.693588
108,166,0.693347
110,166,0.693339
112,166,0.693585
114,166,0.694104
116,166,0.694915
118,166,0.69604
120,166,0.697496
122,166,0.699301
124,166,0.701471
126,166,0.70402
128,166,0.706959
130,166,0.710296
132,166,0.714037
134,166,0.718184
136,166,0.722733
138,166,0.727678
140,166,0.733009
142,166,0.738709
144,166,0.744758
146,166,0.751132
148,166,0.757801
150,166,0.764732
152,166,0.771887
154,166,0.779223
156,166,0.786696
158,166,0.794257
160,166,0.801855
162,166,0.809437
164,166,0.81695
166,166,0.824337
168,166,0.831543
170,166,0.838513
172,166,0.845194
174,166,0.851534
176,166,0.857483
178,166,0.862995
180,166,0.868027
-180,168,0.897994
-178,168,0.902174
-176,168,0.905927
-174,168,0.909233
-172,168,0.912075
-170,168,0.914439
-168,168,0.916315
-166,168,0.9177
-164,168,0.91859
-162,168,0.91899
-160,168,0.918906
-158,168,0.918347
-156,168,0.917329
-154,168,0.915868
-152,168,0.913986
-150,168,0.911706
-148,168,0.909055
-146,168,0.90606
-144,168,0.902754
-142,168,0.899168
-140,168,0.895337
-138,168,0.891295
-136,168,0.887078
-134,168,0.882723
-132,168,0.878266
-130,168,0.873744
-128,168,0.869191
-126,168,0.864645
-124,168,0.860139
-122,168,0.855708
-120,168,0.851383
-118,168,0.847196
-116,168,0.843176
-114,168,0.839352
-112,168,0.835749
-110,168,0.832394
-108,168,0.829308
-106,168,0.826513
-104,168,0.824028
-102,168,0.82187
-100,168,0.820055
-98,168,0.818596
-96,168,0.817504
-94,168,0.816788
-92,168,0.816457
-90,168,0.816514
-88,168,0.816965
-86,168,0.817808
-84,168,0.819045
-82,168,0.820671
-80,168,0.822681
-78,168,0.825068
-76,168,0.827822
-74,168,0.830932
-72,168,0.834383
-70,168,0.838159
-68,168,0.842242
-66,168,0.84661
-64,168,0.851242
-62,168,0.856112
-60,168,0.861194
-58,168,0.866457
-56,168,0.871872
-54,168,0.877406
-52,168,0.883026
-50,168,0.888694
-48,168,0.894376
-46,168,0.900033
-44,168,0.905628
-42,168,0.911121
-40,168,0.916474
-38,168,0.921649
-36,168,0.926606
-34,168,0.93131
-32,168,0.935723
-30,168,0.939812
-28,168,0.943543
-26,168,0.946886
-24,168,0.949812
-22,168,0.952297
-20,168,0.954318
-18,168,0.955857
-16,168,0.956896
-14,168,0.957425
-12,168,0.957436
-10,168,0.956925
-8,168,0.95589
-6,168,0.954337
-4,168,0.952272
-2,168,0.949708
0,168,0.946659
2,168,0.943143
4,168,0.939184
6,168,0.934806
8,168,0.930036
10,168,0.924904
12,168,0.919443
14,168,0.913686
16,168,0.907668
18,168,0.901425
20,168,0.894993
22,168,0.888409
24,168,0.881709
26,168,0.874927
28,168,0.868099
30,168,0.861258
32,168,0.854436
34,168,0.847662
36,168,0.840963
38,168,0.834367
40,168,0.827895
42,168,0.821568
44,168,0.815406
46,168,0.809423
48,168,0.803633
50,168,0.798047
52,168,0.792674
54,168,0.78752
56,168,0.782589
58,168,0.777885
60,168,0.773407
62,168,0.769156
64,168,0.765129
66,168,0.761325
68,168,0.757738
70,168,0.754366
72,168,0.751204
74,168,0.748247
76,168,0.745491
78,168,0.742933
80,168,0.740568
82,168,0.738394
84,168,0.736409
86,168,0.734611
88,168,0.733002
90,168,0.731582
92,168,0.730353
94,168,0.729319
96,168,0.728484
98,168,0.727854
100,168,0.727436
102,168,0.727237
104,168,0.727266
106,168,0.727532
108,168,0.728044
110,168,0.728813
112,168,0.729848
114,168,0.731159
116,168,0.732756
118,168,0.734648
120,168,0.736842
122,168,0.739346
124,168,0.742165
126,168,0.745303
128,168,0.748762
130,168,0.752541
132,168,0.756638
134,168,0.761048
